fold,epoch,train_loss,train_rmse,validation_mae,validation_rmse
5,38,0.007078028696563762,0.11897923093182071,0.09202520900620781,0.11883412724773407
5,39,0.0070160904459618725,0.11845750669300678,0.09150279641485455,0.11832159763789156
5,40,0.006957581860444322,0.11796255219724879,0.09100307106725848,0.11783547103109544
5,41,0.006902043966712777,0.11749079935648388,0.09052411875552747,0.11737177103307103
5,42,0.006849525747872966,0.11704294722769899,0.09006619319976236,0.11693186680194942
5,43,0.006799627130702547,0.11661584052522665,0.0896264588559581,0.11651244999578647
5,44,0.006752183246271452,0.11620828925916991,0.08920477506981259,0.11611145217848627
5,45,0.006707081377437388,0.11581952665623693,0.088802372930629,0.1157291824765558
5,46,0.006664121233715723,0.11544800763734057,0.08841625933383447,0.11536394596342453
5,47,0.006623179590983246,0.11509282854273106,0.08804804735004627,0.11501513068559505
5,48,0.006584126141410808,0.11475300555027575,0.08769463201797927,0.11468050947764592
5,49,0.006546837086183802,0.11442759357937929,0.08735541918039819,0.11436201648475872
5,50,0.0065111945280505795,0.11411568277892903,0.08703122357554154,0.11405473742962352
5,51,0.0064771074642594835,0.11381658459345442,0.08671941563527309,0.11376072291097453
5,52,0.006444496045784896,0.11352969695885651,0.08641834768063673,0.11347884283184809
5,53,0.006413214558651433,0.11325382606032727,0.0861308631411329,0.113207156727241
5,54,0.006383259153566501,0.11298901852451415,0.08585255599695574,0.1129469834585039
5,55,0.00635452433280544,0.11273441650893874,0.08558445436020175,0.11269625018346469
5,56,0.006326970580160613,0.11248973802228017,0.08532646917722453,0.11245506279293475
5,57,0.006300494282808779,0.11225412493809551,0.08508067866867079,0.11222253496333408
5,58,0.006275028715640342,0.11202703884009738,0.08484115979505852,0.11199897858612338
5,59,0.006250573672126631,0.11180852983674038,0.08460852376365259,0.11178445831437989
5,60,0.006227043863957848,0.11159788406558475,0.08438275866768691,0.11157662322298227
5,61,0.006204457191204654,0.11139530682398298,0.08416240710948306,0.11137767692372957
5,62,0.006182674793534884,0.1111995934662972,0.08394823064323709,0.11118535127715458
5,63,0.006161716482626664,0.11101095876197686,0.0837392971569775,0.11099943325331958
5,64,0.006141502766436445,0.11082872160623748,0.08353685394753516,0.11081923854894063
5,65,0.006122000077878655,0.11065261025279662,0.08334083460365312,0.11064500534072998
5,66,0.006103226879620942,0.11048282110464905,0.08315248239758241,0.11047690262351761
5,67,0.006085133619978056,0.11031893418609569,0.08297115453994529,0.110313379967217
5,68,0.006067643787722147,0.11016028129704596,0.08279479917073461,0.11015663822281001
5,69,0.006050761498758497,0.1100069224981637,0.0826219898684981,0.11000548941007295
5,70,0.006034470452463307,0.1098587315825493,0.08245344522202426,0.10985820264765571
5,71,0.006018724128046205,0.10971530547782479,0.08228764649441772,0.10971615813774606
5,72,0.0060034967427557715,0.10957642759969656,0.08212453698985481,0.10957884010514266
5,73,0.005988826019892923,0.10944245994944488,0.08196624580100449,0.10944594730886391
5,74,0.005974622637187398,0.10931260345621083,0.081812116522,0.10931758493053431
5,75,0.00596090632215369,0.10918705346471888,0.081665404705121,0.10919276031584853
5,76,0.005947625059470479,0.10906534792930776,0.08152221992187425,0.10907176911719879
5,77,0.0059347648223958905,0.10894737098614074,0.08138225986455887,0.10895509879130892
5,78,0.005922323575186747,0.10883311605560825,0.0812462169861116,0.10884124961964702
5,79,0.005910285607358241,0.10872245037119281,0.08111304606067565,0.10873120243083154
5,80,0.005898630659032896,0.10861519837511596,0.08098331080022514,0.10862445682207376
5,81,0.005887345034066643,0.10851124397099725,0.08085661850768422,0.10852041471584607
5,82,0.005876423315353431,0.10841054667654279,0.08073300760198512,0.10842032258253564
5,83,0.005865802117295409,0.10831253036740864,0.08061161759909787,0.10832351750675065
5,84,0.005855509239509382,0.10821745921531684,0.0804938269546132,0.10822798251352828
5,85,0.005845565851487817,0.10812553677543356,0.08037908954466641,0.10813608464509072
5,86,0.00583589969158653,0.10803610222130869,0.08026765315915073,0.10804684314564028
5,87,0.005826554221223587,0.1079495643457961,0.08015843331312313,0.10796100881441409
5,88,0.005817471195318118,0.107865390142697,0.08005233596364239,0.10787638082673827
5,89,0.00580866272347737,0.10778369750085001,0.07994890774278145,0.10779426193046954
5,90,0.005800125751254552,0.10770446370744856,0.07984763942313476,0.10771495261986563
5,91,0.005791832192019759,0.10762743323167899,0.0797497098742785,0.10763758312607992
5,92,0.005783798704702386,0.10755276569853874,0.07965440162908725,0.10756284583812056
5,93,0.005775982612584716,0.1074800689670854,0.07956152145862126,0.10748989453902462
5,94,0.005768396370282845,0.1074094629935635,0.07947103634172718,0.10741891033921969
5,95,0.005761034684310959,0.1073409025890034,0.07938312878688396,0.10735032802528494
5,96,0.005753888021065143,0.10727430280421442,0.07929774480616267,0.10728403602482592
5,97,0.005746935196716538,0.10720946970036312,0.0792138240962026,0.10721947728037379
5,98,0.005740185744832983,0.10714649546142872,0.07913195111075831,0.10715661292046648
5,99,0.0057336178586470206,0.10708517972760768,0.07905405687847275,0.10709552045093484
5,100,0.005727239643498393,0.10702560108215597,0.07897798758668476,0.10703605718699988
5,101,0.005721034805348098,0.1069676101008908,0.0789044059861609,0.10697819243970977
5,102,0.005715018607856066,0.10691135213676858,0.07883156552979369,0.10692193206529674
5,103,0.005709157317749579,0.10685651423988693,0.0787606939447802,0.10686714417734171
5,104,0.005703452550449313,0.10680311372286215,0.07869075818994428,0.10681324860392043
5,105,0.005697918888506023,0.10675128934589992,0.07862235654104763,0.10676158158742044
5,106,0.005692539239455575,0.10670088321523469,0.07855638377622362,0.1067104427734327
5,107,0.005687302746978695,0.1066517955496174,0.07849340657855466,0.10666022312908605
5,108,0.005682210451869695,0.10660403793355762,0.07843165075158567,0.10661242183697749
5,109,0.005677262033899551,0.10655760915016395,0.0783708503821638,0.10656689905285231
5,110,0.0056724397419406665,0.1065123442793432,0.0783113699513882,0.10652197210596842
5,111,0.005667746944725656,0.10646827644632607,0.07825401999956166,0.10647819457813995
5,112,0.0056631816158563735,0.10642538809754347,0.0781973211903275,0.1064341602148835
5,113,0.005658759788955848,0.10638383137447013,0.07814157024915844,0.1063923691833907
5,114,0.005654445640932233,0.10634327097595064,0.0780879396899159,0.10635174587961857
5,115,0.005650238235905481,0.10630369923860111,0.07803574518227714,0.10631169232471052
5,116,0.005646147544035659,0.10626521109032494,0.07798404816104683,0.10627287564865327
5,117,0.005642167052471421,0.10622774639868268,0.07793344189374496,0.10623576617497371
5,118,0.005638295161082842,0.10619129117854102,0.0778841344715428,0.10619866786689147
5,119,0.005634515271366159,0.10615569011000926,0.0778366462686755,0.10616204847973708
5,120,0.005630845344361947,0.10612111330326257,0.07778961583826388,0.10612755846220785
5,121,0.00562724216151486,0.10608715437332514,0.07774342837016361,0.10609347490392111
5,122,0.0056237429596947,0.10605416502612898,0.07769830520085647,0.1060602646842539
5,123,0.005620337411382659,0.10602204875763022,0.07765371570163393,0.10602767737517531
5,124,0.005617024358632001,0.1059907954365095,0.07761094196235069,0.10599491942548614
5,125,0.0056137838313384735,0.1059602173585773,0.07756847504089029,0.10596402516460857
5,126,0.005610629753350375,0.10593044655197462,0.07752686450116111,0.10593393292570329
5,127,0.005607568636466497,0.10590154518671101,0.07748710629555995,0.10590464212616658
5,128,0.005604576086414006,0.10587328356496747,0.07744830070601483,0.1058761690995552
5,129,0.00560166485279138,0.10584578265373996,0.07741010534469238,0.10584845801953868
5,130,0.00559883270608975,0.10581902197705051,0.07737233989737101,0.10582182719044365
5,131,0.005596080234187701,0.10579300765350895,0.07733555613568008,0.10579587092397467
5,132,0.005593386698770786,0.10576754415954627,0.07729901234106085,0.10577037477298305
5,133,0.00559075542072945,0.10574266329849509,0.0772634082505554,0.10574541586822342
5,134,0.005588195426838805,0.10571845086680759,0.07722900214433846,0.10572077737460857
5,135,0.005585699012373115,0.10569483442792382,0.07719472367266432,0.1056969854811096
5,136,0.0055832581438912295,0.10567173835885572,0.07716099523775456,0.10567316327908026
5,137,0.005580883481108084,0.10564926389812741,0.07712793579216443,0.10565035486192997
5,138,0.005578565252476329,0.1056273189329004,0.07709533927623108,0.10562777081287184
5,139,0.00557629855545635,0.10560585737028368,0.07706354909936367,0.10560551826914225
5,140,0.005574095091633907,0.10558499033133362,0.07703266770025308,0.10558472566359978
5,141,0.005571944259541166,0.1055646177423209,0.07700304497584094,0.10556336937149648
5,142,0.005569850081088671,0.10554477799577458,0.0769731006573111,0.10554331922405671
5,143,0.00556780625235519,0.10552541165383048,0.07694333695854359,0.10552330885903984
5,144,0.005565826628497287,0.10550665029747923,0.07691428996866316,0.10550425532233229
5,145,0.005563881651352473,0.1054882140464277,0.07688592457416625,0.1054855265738971
5,146,0.005561984014718907,0.10547022342556128,0.07685842270660304,0.10546738167497403
5,147,0.005560134465350334,0.10545268574436911,0.07683098754707705,0.10544906652234402
5,148,0.005558328210172431,0.10543555576912782,0.0768038929564065,0.10543170156797059
5,149,0.005556567359132508,0.10541885371348436,0.07677739464252768,0.1054142744329178
5,150,0.005554855120519247,0.10540261021928486,0.07675117021789836,0.10539833000711063
5,151,0.005553171712433204,0.1053866377908813,0.0767256241059848,0.105382145040325
5,152,0.005551529927007003,0.10537105795242831,0.07670086132614176,0.1053661832641335
5,153,0.0055499351994438145,0.10535592246707173,0.07667600950336173,0.10535097758814223
5,154,0.005548369734032551,0.10534106259225365,0.07665176467813574,0.10533628247112091
5,155,0.005546850374149391,0.10532663836038242,0.07662857894742525,0.10532125463890622
5,156,0.005545364814640188,0.10531253310637047,0.076606227432281,0.10530674517912934
5,157,0.005543904425280091,0.10529866499894565,0.07658389791757582,0.10529261986504011
5,158,0.005542479549200429,0.10528513237110385,0.07656233599578541,0.10527795967375107
5,159,0.005541095700149474,0.1052719877284501,0.07654096522837024,0.10526418949543997
5,160,0.00553974246629448,0.10525913230019028,0.07651953478487615,0.10525089449700276
5,161,0.00553842463736382,0.10524661170188634,0.0764984675587013,0.10523839613003591
5,162,0.005537134934243316,0.105234356882563,0.07647813405955418,0.10522508503755061
5,163,0.0055358730288732,0.10522236481730678,0.07645810813987947,0.10521247696193542
5,164,0.0055346391997726915,0.10521063824321845,0.07643813112556358,0.105200673423147
5,165,0.005533437117219276,0.10519921213791743,0.07641888977106774,0.1051889481342137
5,166,0.005532265859999195,0.10518807784154244,0.07639932572779276,0.10517757541616168
5,167,0.00553112494824231,0.10517723088427752,0.07638027200105067,0.1051667737941276
5,168,0.005530008755379646,0.1051666178535722,0.076361675713807,0.1051565726258752
5,169,0.005528915972219594,0.10515622637028768,0.07634336277039346,0.10514552035146342
5,170,0.005527846866392221,0.1051460590454271,0.07632527188050972,0.10513422691841555
5,171,0.005526800674931567,0.10513610868708778,0.07630780460350513,0.10512446768777034
5,172,0.005525787614965782,0.1051264725458415,0.07629068936935493,0.10511496527951766
5,173,0.005524790452883342,0.10511698676125893,0.07627367753072263,0.1051057496122564
5,174,0.00552381695926218,0.10510772530372998,0.07625687673387732,0.10509607384974969
5,175,0.005522867110868764,0.10509868801149483,0.07624068528724122,0.10508642034663249
5,176,0.005521940246601476,0.10508986865156389,0.07622470057700689,0.10507717550484232
5,177,0.0055210368775958215,0.10508127214300197,0.07620853359975484,0.1050690205519736
5,178,0.005520144836151267,0.10507278273797899,0.07619282594418282,0.10506056103256722
5,179,0.005519278937075685,0.10506454146928625,0.07617764826720023,0.10505230166156725
5,180,0.005518436211209621,0.10505652013282775,0.07616274059832576,0.10504386037001771
5,181,0.005517613118080496,0.1050486850758304,0.07614786663658411,0.10503624176312074
5,182,0.00551680798745379,0.10504102043919594,0.07613382119953502,0.10502768810054108
5,183,0.005516018062457046,0.10503350001268211,0.0761198968387839,0.1050202394305419
5,184,0.005515249463012797,0.10502618209773025,0.07610638681915737,0.10501266756278423
5,185,0.005514503745774108,0.1050190815592491,0.07609305761288503,0.1050059676668808
5,186,0.005513766067118099,0.10501205708982278,0.07608014383962652,0.1049985521475807
5,187,0.005513048715886797,0.10500522573554896,0.07606758477075219,0.10499159978587863
5,188,0.00551234603866182,0.10499853369130276,0.07605489187596685,0.10498503073400074
5,189,0.005511654897178345,0.10499195109319899,0.07604242000176811,0.10497798342255649
5,190,0.005510981513113944,0.10498553722407619,0.07603058607293019,0.10497125735548696
5,191,0.005510325816521766,0.10497929144856871,0.07601901408629767,0.10496498708119696
5,192,0.005509687285400819,0.10497320882397393,0.07600738330132974,0.10495861122666346
5,193,0.005509062295793847,0.1049672548540148,0.07599608220119612,0.10495237790073643
5,194,0.005508450064805367,0.1049614221016976,0.07598499349458267,0.10494631768917734
5,195,0.005507850244134545,0.10495570726868116,0.07597382207430725,0.10494035552249419
5,196,0.005507261423555983,0.10495009693712515,0.07596293899331333,0.10493458388503245
5,197,0.005506685402956445,0.10494460827461738,0.07595181548760922,0.10492866995635768
5,198,0.005506124739124432,0.10493926566471135,0.07594121296532341,0.10492371506461677
5,199,0.005505575762222144,0.10493403415691349,0.07593018989087252,0.10491931993067795
5,200,0.005505040545935435,0.10492893353060856,0.07591954174754648,0.10491416555683537
5,201,0.005504517675631011,0.10492395032242172,0.07590952737228743,0.10490944222109236
5,202,0.005504005166945707,0.10491906563581004,0.07589993768879028,0.1049040914511453
5,203,0.005503504845325918,0.10491429688394159,0.07589072764354217,0.10489919831710365
5,204,0.005503013460101703,0.10490961309719622,0.07588157694658292,0.1048943014421792
5,205,0.0055025377793280275,0.10490507880296385,0.07587265435124499,0.10489004835614765
5,206,0.005502072928533732,0.10490064755313698,0.07586435989524334,0.10488548571813967
5,207,0.00550161756241919,0.1048963065357326,0.07585588387670084,0.10488094061370211
5,208,0.005501169343654453,0.10489203347875808,0.07584777747592415,0.10487593842917564
5,209,0.005500727723852442,0.10488782316219974,0.07583959994208567,0.10487125090560145
5,210,0.005500303058218218,0.10488377432394601,0.07583151188078054,0.1048674549949057
5,211,0.0054998877878621195,0.10487981491080273,0.0758239035667641,0.10486276748657551
5,212,0.005499478667855491,0.10487591399225554,0.0758163554023886,0.10485960506508321
5,213,0.005499077348252901,0.10487208730880587,0.07580889469087594,0.10485575031353819
5,214,0.0054986880678122105,0.10486837528837958,0.07580123029964811,0.1048513610976055
5,215,0.005498304823705799,0.1048647206996309,0.07579379211648757,0.10484714481346304
5,216,0.00549792790386068,0.1048611262943583,0.07578629137072812,0.1048440379073435
5,217,0.005497562731238316,0.10485764379613263,0.07577933916722256,0.10484053649612607
5,218,0.005497206628573185,0.10485424768289728,0.07577252078914555,0.1048373333649119
5,219,0.005496856979260046,0.10485091300756562,0.07576533916934636,0.10483416901580336
5,220,0.005496513240160512,0.10484763459573622,0.07575859145031026,0.10483035708025135
5,221,0.0054961769390747305,0.10484442702475635,0.0757519218852659,0.1048272281659753
5,222,0.005495851524310707,0.10484132319186655,0.07574529617448046,0.10482392909103694
5,223,0.005495529387851887,0.10483825053721459,0.07573894997347833,0.10482054230457633
5,224,0.005495217687596896,0.10483527734114025,0.07573257753667671,0.10481792857520901
5,225,0.005494914645432551,0.10483238665062006,0.07572641725048489,0.10481452280250256
5,226,0.005494613708400443,0.10482951596187443,0.0757202723818743,0.10481172059974005
5,227,0.005494316569375254,0.10482668142582073,0.07571386909937006,0.10480825712793745
5,228,0.005494028163811834,0.10482393012868611,0.07570801359183592,0.10480496135509565
5,229,0.005493746342569613,0.1048212415741162,0.0757021937436592,0.1048019055381055
5,230,0.005493472912863889,0.1048186330082957,0.07569641003242873,0.10479922239898158
5,231,0.005493202124410899,0.1048160495764928,0.07569085921800955,0.10479630099983347
5,232,0.005492939027101508,0.10481353946033412,0.0756857356189358,0.10479367363364084
5,233,0.005492682022720506,0.10481108741655633,0.07568037477578492,0.10479236579764983
5,234,0.005492431049030064,0.10480869285541218,0.07567482206539751,0.10478969075495737
5,235,0.0054921860486991745,0.10480635523382324,0.0756699716362376,0.10478636522481626
5,236,0.005491944707744248,0.10480405247645959,0.0756647870302509,0.10478408294435874
5,237,0.005491706633388863,0.10480178083781652,0.07565959323246066,0.10478255542179878
5,238,0.005491477086139505,0.10479959051579835,0.07565472730186826,0.1047808579847844
5,239,0.005491249153602631,0.10479741555594423,0.07564982475006879,0.1047781869290641
5,240,0.005491026074887901,0.10479528686814021,0.07564470881422579,0.10477588473635158
5,241,0.0054908103494474576,0.10479322830648417,0.07563997522360495,0.10477347380254223
5,242,0.005490599698657055,0.10479121813069123,0.07563519977460938,0.10477212513705308
5,243,0.005490393546019798,0.10478925084205724,0.07563060533662579,0.10477054523092899
5,244,0.0054901937891731305,0.10478734455241367,0.07562634190215761,0.10476853435473849
5,245,0.005489995584529116,0.10478545304124152,0.07562178548771616,0.10476647254690404
5,246,0.005489800336328071,0.10478358971068008,0.07561770569728514,0.10476412281206002
5,247,0.005489609542514514,0.1047817688580844,0.07561343000006869,0.10476188705697541
5,248,0.005489425056936199,0.10478000817843258,0.07560892563690777,0.10475973924672106
5,249,0.00548924231805091,0.10477826413957153,0.07560476471399515,0.10475741280053877
5,250,0.005489062802480852,0.10477655083539306,0.07560083144087185,0.10475581645191229
5,251,0.0054888881127346505,0.10477488356218441,0.0755969539319065,0.1047538009889085
5,252,0.005488716824506494,0.10477324872796961,0.07559269062905515,0.10475200766200772
5,253,0.005488549450458796,0.10477165122740785,0.0755887028059346,0.1047496627920847
5,254,0.005488386940264628,0.10477010012655928,0.07558418022522209,0.10474828360747783
5,255,0.005488228443134081,0.10476858730682667,0.07558017136658957,0.10474706095935504
5,256,0.005488071129091782,0.10476708575780641,0.07557636379080683,0.10474590664923772
5,257,0.005487919298360771,0.10476563652611262,0.07557254046240479,0.10474408729017462
5,258,0.00548776867444559,0.10476419879372524,0.07556901029719919,0.10474251528828225
5,259,0.005487621893531819,0.10476279772449587,0.07556500741238306,0.10474125458601054
5,260,0.005487478602735646,0.10476142995144393,0.07556129460865003,0.10473959448819381
5,261,0.005487338375498694,0.10476009140410955,0.07555774374031125,0.10473808341526755
5,262,0.005487201806096311,0.1047587877564103,0.07555440269660377,0.10473648149289769
5,263,0.005487068027984374,0.10475751073774495,0.07555100862470358,0.10473529509000837
5,264,0.005486935269112142,0.10475624343314476,0.07554719014256843,0.10473454864018088
5,265,0.0054868072449632665,0.10475502131127908,0.07554392466338386,0.10473329571467872
5,266,0.0054866806074680375,0.10475381241241807,0.07554064593346063,0.104731745066913
5,267,0.005486555249174441,0.1047526157112503,0.07553736760554676,0.1047307624423088
5,268,0.0054864342082644535,0.10475146021191736,0.07553413648613794,0.10472923075717586
5,269,0.005486315699246136,0.10475032887056858,0.07553082081026768,0.10472810079774916
5,270,0.005486198869173116,0.10474921354523971,0.07552732562990642,0.104727300241078
5,271,0.005486082731261717,0.10474810481590316,0.07552394868456505,0.1047258610656719
5,272,0.005485972337531129,0.10474705091343746,0.07552051241911495,0.10472514349592886
5,273,0.005485863465630304,0.10474601152912986,0.07551770711340944,0.10472396262422652
5,274,0.005485756872475715,0.10474499388969112,0.07551468687175714,0.1047230716334236
5,275,0.005485653164553826,0.1047440037859335,0.07551188061896848,0.10472184262663076
5,276,0.005485550465665174,0.10474302330623432,0.075509166856769,0.10472107815952582
5,277,0.005485450154921225,0.10474206561760395,0.0755062287018392,0.10471980955421513
5,278,0.005485352434414375,0.10474113265011387,0.07550367163205683,0.10471852356939139
5,279,0.00548525700736355,0.10474022157092805,0.07550100652008288,0.10471800530969241
5,280,0.005485162505807009,0.10473931931998612,0.07549844886401673,0.10471714064301245
5,281,0.005485070761916977,0.10473844339035192,0.07549579661088207,0.1047158601204347
5,282,0.0054849810384258076,0.10473758674349727,0.07549300754131877,0.10471462355495532
5,283,0.005484893857220898,0.1047367543627441,0.07548987466726069,0.1047137870614075
5,284,0.00548480699400506,0.10473592501147884,0.0754870751688925,0.10471283957835488
5,285,0.005484723085053491,0.10473512386065613,0.07548446405876433,0.10471237222323287
5,286,0.005484639643468157,0.10473432716610306,0.07548179634719014,0.10471111266196242
5,287,0.005484557805161234,0.10473354577365586,0.07547901949435731,0.10471033997614665
5,288,0.0054844787682356835,0.10473279112327412,0.07547621109456054,0.1047093704404697
5,289,0.005484400424579572,0.10473204308691368,0.07547387651891313,0.10470882970004453
5,290,0.005484324753565343,0.10473132056424518,0.07547172262078465,0.10470786883850051
5,291,0.005484251579956742,0.10473062188258735,0.0754690294182309,0.10470693584572208
5,292,0.005484180291618813,0.10472994119752778,0.0754663720596439,0.10470688185471827
5,293,0.005484109419903232,0.10472926448613332,0.07546388129503559,0.1047058646124444
5,294,0.0054840401251942126,0.10472860282839844,0.0754617648519746,0.10470458619386172
5,295,0.005483971462726727,0.10472794720347313,0.07545917842855279,0.10470404456478669
5,296,0.005483906078990236,0.10472732288176029,0.07545669795351256,0.10470368580510737
5,297,0.005483839434432452,0.10472668651716668,0.07545462600964133,0.10470267305807866
5,298,0.005483775390370496,0.10472607498011655,0.07545240587133342,0.10470209096540888
5,299,0.005483710740174765,0.10472545765165951,0.07545038053190613,0.10470167975934114
5,300,0.005483650483721909,0.10472488227467157,0.07544873603045782,0.10470025154328585
5,301,0.005483589757290074,0.10472430240674868,0.07544658173516801,0.10470058837639586
5,302,0.005483531743394976,0.10472374843744828,0.07544418504017475,0.10469980661622919
5,303,0.005483472874658925,0.10472318630235546,0.07544203856658624,0.10469932985378579
5,304,0.005483415297601409,0.10472263649852795,0.07544006921225595,0.10469900617532758
5,305,0.005483359062315922,0.1047220995045069,0.07543805783018678,0.10469901352231602
5,306,0.00548330453379683,0.10472157880586819,0.07543616588464827,0.1046978246544712
5,307,0.005483251939797593,0.10472107657771279,0.07543429761905344,0.10469657080221367
5,308,0.005483199458006444,0.10472057541864868,0.0754326759984148,0.10469569629733731
5,309,0.005483149956450295,0.1047201027162435,0.07543033596493846,0.10469532917220431
5,310,0.005483100082079031,0.10471962645157813,0.07542856276278931,0.10469460009030182
5,311,0.005483050225236387,0.10471915035213365,0.0754269096967199,0.10469359335964423
5,312,0.00548300181600991,0.1047186880743825,0.0754252923961677,0.10469281788164865
5,313,0.005482953890888106,0.10471823041751714,0.07542316060200288,0.10469330128988402
5,314,0.005482907431946381,0.10471778675990417,0.07542160358563228,0.10469265764202777
5,315,0.005482863359813384,0.1047173658932785,0.07541942845897717,0.1046921263416451
5,316,0.005482819196111304,0.10471694415051754,0.07541801806238509,0.10469178626188202
5,317,0.005482775971805016,0.10471653137690358,0.07541610292120679,0.1046914100652583
5,318,0.005482734169287298,0.1047161321792139,0.0754145309790365,0.10469076207038999
5,319,0.005482693653147597,0.1047157452644787,0.07541279261830272,0.10469025423272767
5,320,0.005482653117711203,0.1047153581640363,0.07541072828074184,0.1046900981085954
5,321,0.0054826129324095675,0.10471497440585628,0.07540903027592033,0.10468946078973852
5,322,0.0054825733753696764,0.1047145966460233,0.07540743255241794,0.10468923282459507
5,323,0.005482534784333589,0.10471422810997166,0.07540555213511484,0.10468842598732253
5,324,0.005482497879320557,0.10471387567386241,0.07540399238706454,0.10468810548514146
5,325,0.005482460776868516,0.1047135213510511,0.07540268688411873,0.10468753068575845
5,326,0.005482424156843408,0.10471317163416843,0.07540113492981411,0.10468760573267503
5,327,0.005482387823263769,0.10471282465165162,0.07539919481428473,0.10468808937287932
5,328,0.005482353350200939,0.10471249543584508,0.0753979558120007,0.10468706022282045
5,329,0.005482320942809958,0.10471218594614438,0.07539656415783483,0.10468679624109896
5,330,0.005482287393318213,0.10471186554844883,0.07539509976228218,0.10468619341811562
5,331,0.005482254490433053,0.10471155132489493,0.07539382156106172,0.10468618624796582
5,332,0.00548222196343096,0.10471124069010891,0.07539275532552234,0.10468571598001085
5,333,0.005482191379675703,0.10471094861260405,0.07539151916625653,0.10468553156147509
5,334,0.0054821615987951525,0.10471066420183908,0.0753899746229576,0.10468554605044626
5,335,0.0054821317408073975,0.10471037905391611,0.07538844018882519,0.1046850718189609
5,336,0.005482101937899587,0.10471009443123988,0.07538700134223719,0.10468507982188845
5,337,0.0054820730453380455,0.10470981850178182,0.07538567558280425,0.10468485896212777
5,338,0.005482045464223504,0.10470955509621367,0.07538484879427058,0.10468459358635936
5,339,0.00548201851724114,0.10470929774610409,0.07538340611332654,0.10468413772219116
5,340,0.005481992201150902,0.10470904642055434,0.07538196816431049,0.10468405381553013
5,341,0.0054819662704380465,0.10470879877486941,0.07538076581919664,0.10468378570435834
5,342,0.00548194112394052,0.10470855861810456,0.07537943276922553,0.10468398592924506
5,343,0.005481916008734089,0.10470831875962949,0.07537794856558952,0.10468403969355836
5,344,0.005481891873064949,0.10470808825553973,0.07537663264948287,0.10468399019227484
5,345,0.0054818673325757235,0.10470785388475616,0.07537533705770168,0.10468389784060438
5,346,0.005481844475426719,0.10470763559002486,0.0753741921292335,0.10468379649241089
5,347,0.0054818216283638865,0.10470741739116562,0.07537334223311178,0.10468365765341377
